,0,1,2,3,4,5,6,7,8,9,label
1473,0.008729333,0,0.076331379,0.02696027,1,0.083676442,0.027907667,0.037469835,0.049125847,0.036008768,4
1480,0.008711116,0,0.076180366,0.026906251,1,0.083511013,0.027851771,0.037392261,0.049028689,0.033972908,4
1494,0,0.234019078,0.090307478,0.024356584,1,0.100120992,0.025619431,0.101976748,0.055602581,0.049731794,4
1506,0.00889891,0,0.077816256,0.027484515,1,0.085304274,0.028451195,0.038183301,0.050081299,0.0561802,4
1507,0.008712508,0,0.076184225,0.026908294,1,0.083515133,0.02785387,0.037382506,0.049031074,0.034026669,4
1508,0.00871732,0,0.076244883,0.026945143,1,0.083580993,0.027874247,0.037413846,0.049069521,0.034838242,4
1512,0.008648824,0,0.076149548,0.026852804,1,0.083483587,0.027798416,0.037331056,0.048984871,0.034268466,4
1523,0.008712179,0,0.076181482,0.026907313,1,0.083512093,0.02785286,0.037381847,0.049029309,0.033988978,4
1524,0.008711973,0,0.076179705,0.026906691,1,0.083510145,0.027852202,0.037379879,0.049028153,0.033965988,4
1527,0.008711987,0,0.076179793,0.026906708,1,0.083510249,0.02785223,0.037380774,0.049028196,0.033966305,4
1540,0.00870536,0,0.076174466,0.02690043,1,0.083505633,0.027849143,0.037374707,0.049023578,0.033960891,4
1555,0.008713918,0,0.076294297,0.026939404,1,0.083640826,0.027886278,0.037478584,0.049107379,0.035591139,4
1558,0.008712016,0,0.076179972,0.02690679,1,0.083510963,0.027852317,0.03738005,0.049028351,0.033968871,4
1560,0.008759091,0,0.07667288,0.027086303,1,0.084354109,0.028025867,0.037617918,0.049346611,0.040449568,4
1564,0.00854132,0,0.076068748,0.026752197,1,0.083689584,0.027721321,0.037364915,0.04889444,0.033907488,4
1572,0.008711587,0,0.076180859,0.026906715,1,0.083511517,0.027852262,0.037385773,0.049029267,0.033981546,4
1583,0.008714369,0,0.076201247,0.02691428,1,0.083553642,0.027860732,0.037391814,0.049042771,0.034236364,4
1589,0.008711736,0,0.076179506,0.026906469,1,0.08350995,0.027851978,0.037379659,0.049027944,0.03396573,4
1609,0.008712683,0,0.076192653,0.026910769,1,0.083524576,0.027856393,0.037398787,0.049037515,0.034136362,4
1617,0.00871178,0,0.076182506,0.026907301,1,0.083515294,0.027852858,0.037381084,0.049030634,0.034006614,4
1618,0.008711408,0,0.076182307,0.026906992,1,0.083513114,0.02785254,0.037380671,0.049029608,0.034011532,4
1621,0.008714753,0,0.07620403,0.026915287,1,0.083548519,0.027861317,0.037392413,0.049044042,0.034283381,4
1638,0.008712087,0,0.076180389,0.026906948,1,0.08351092,0.027852486,0.037380347,0.049028603,0.033974827,4
1639,0.008766027,0,0.076653823,0.027073913,1,0.084029923,0.028025512,0.037613693,0.049333165,0.040403055,4
1645,0.00871512,0,0.07620727,0.026916759,1,0.083543406,0.027862306,0.037393423,0.049046058,0.034336481,4
1647,0.008711972,0,0.076179713,0.026906677,1,0.083510153,0.027852201,0.037379881,0.049028154,0.033966076,4
1653,0.008709957,0,0.076178418,0.026904862,1,0.083508956,0.027850402,0.03737818,0.049026626,0.033970768,4
1655,0.008712008,0,0.076179761,0.026906716,1,0.083510217,0.027852239,0.03737994,0.049028198,0.033966391,4
1668,0.008692382,0,0.076173775,0.02689103,1,0.083512282,0.027836499,0.037367701,0.049017297,0.034102287,4
1691,0.008712005,0,0.076179813,0.026906729,1,0.083510262,0.027852257,0.037380002,0.049028221,0.033967183,4
1694,0.008711572,0,0.076182093,0.026907024,1,0.083513003,0.027852609,0.037385427,0.04902981,0.034000882,4
1707,0.008712041,0,0.076180245,0.026906888,1,0.083510825,0.027852405,0.037380176,0.049028516,0.033973053,4
1715,0.008762253,0,0.076620558,0.027063032,1,0.083993867,0.028013293,0.037626384,0.04931193,0.039919474,4
1716,0.008630592,0,0.076116162,0.026830089,1,0.083508568,0.027779388,0.037306218,0.048960209,0.03391961,4
1725,0.008711979,0,0.076179752,0.026906697,1,0.083510203,0.027852394,0.037380168,0.049028203,0.033966078,4
1730,0.008712378,0,0.076183047,0.026907881,1,0.083513801,0.027853435,0.037382137,0.049030302,0.034010408,4
1731,0.008678923,0,0.076161063,0.026877503,1,0.08349478,0.027823384,0.037465399,0.049003703,0.033968002,4
1738,0.008711966,0,0.076179829,0.026906723,1,0.083510288,0.027852236,0.037379922,0.049028235,0.03396795,4
1742,0.008712696,0,0.076188346,0.026909528,1,0.083519666,0.027855166,0.037401109,0.049033759,0.034068971,4
1747,0.008711982,0,0.076179754,0.026906708,1,0.083510196,0.027852233,0.037379915,0.049028178,0.033966582,4
1757,0.005175895,0,0.106602936,0.024339018,1,0.08476966,0.053908344,0.03553049,0.048292284,0.03189514,4
1798,0.008711548,0,0.076180749,0.026906648,1,0.083511379,0.027852194,0.037380829,0.049028647,0.033985746,4
1840,0.008709721,0,0.076181915,0.02690555,1,0.083512811,0.027853864,0.037411241,0.049028501,0.033991804,4
1843,0.008720511,0,0.076255857,0.026933494,1,0.083604135,0.027880138,0.037420665,0.049077723,0.034986751,4
1845,0.008711943,0,0.07618021,0.026906796,1,0.083510716,0.027852349,0.037381408,0.04902844,0.033972336,4
1870,0.008716238,0,0.076217359,0.026919941,1,0.08355143,0.027865945,0.037398318,0.049052385,0.034477628,4
1871,0.008706305,0,0.076178975,0.026902451,1,0.083512489,0.027848029,0.037423731,0.049026926,0.033970559,4
1881,0.00871203,0,0.076179865,0.026906758,1,0.08351031,0.027852286,0.037379991,0.049028266,0.033967783,4
1883,0.008789605,0,0.076311029,0.026972255,1,0.083990776,0.027938229,0.037803838,0.049100301,0.03482891,4
1884,0,0.015746006,0.072210835,0.019476501,1,0.080234779,0.020489021,0.031092171,0.077234201,0.028253207,4
1895,0.008712151,0,0.076181304,0.026907237,1,0.083511911,0.027853098,0.037380759,0.049029174,0.033987411,4
1929,0.008721609,0,0.076265251,0.026937173,1,0.083604056,0.027883513,0.037711396,0.049086695,0.034835115,4
1939,0.008712995,0,0.076188703,0.026909865,1,0.083520065,0.027855488,0.037384777,0.049033961,0.034087575,4
1942,0.008711247,0,0.076180819,0.026906461,1,0.083511455,0.027852,0.037379957,0.049028524,0.033991206,4
1944,0.008706061,0,0.076183836,0.026903158,1,0.083528407,0.027849042,0.037392214,0.049028838,0.034045993,4
1952,0.008715946,0,0.076216407,0.026919504,1,0.083551339,0.027865472,0.037398806,0.049051697,0.034464751,4
1972,0.008712,0,0.076179753,0.026906707,1,0.083510199,0.027852235,0.037379881,0.049028185,0.033966493,4
1982,0.008721817,0,0.076265949,0.026937146,1,0.083604798,0.027888664,0.03742308,0.049083763,0.035132007,4
1995,0.009666413,0,0.084574738,0.029868115,1,0.092716369,0.030917496,0.044245824,0.05442923,0.145223282,4
1999,0.008706225,0,0.076177689,0.026902023,1,0.083508635,0.027847511,0.037377976,0.049024979,0.034001601,4
2006,0.008718911,0,0.076240708,0.026928568,1,0.083577941,0.027874485,0.037463167,0.04906739,0.034739677,4
2010,0.008712216,0,0.076181672,0.026907393,1,0.083512665,0.027852936,0.037381426,0.049029432,0.033991739,4
2011,0.008711997,0,0.076179722,0.026906692,1,0.083510155,0.027852215,0.037379915,0.049028165,0.033965977,4
2028,0.008712193,0,0.076183655,0.026907907,1,0.0835146,0.027853483,0.037382077,0.049030594,0.034021955,4
2031,0.008711973,0,0.076179918,0.026906737,1,0.083510828,0.027852278,0.037380076,0.049028287,0.033968528,4
2039,0.008712004,0,0.076179864,0.026906747,1,0.083510322,0.027852283,0.037380278,0.049028263,0.033967576,4
2043,0.00871584,0,0.076221087,0.026920541,1,0.083555882,0.027870573,0.037671845,0.049054761,0.034262927,4
2050,0.008712023,0,0.076180098,0.026906823,1,0.083510575,0.027852347,0.03738008,0.0490284,0.03397129,4
2051,0.008682081,0,0.076154483,0.026878052,1,0.083485444,0.027823633,0.037353125,0.049001451,0.033944544,4
2091,0.008712029,0,0.076179821,0.026906744,1,0.083510958,0.027852266,0.037379958,0.049028253,0.033966458,4
2098,0.008711963,0,0.076179753,0.026906686,1,0.083510177,0.02785243,0.037379873,0.049028169,0.033966074,4
2106,0.00871204,0,0.076180039,0.026906821,1,0.08351054,0.027852351,0.037380055,0.049028432,0.033970096,4
2107,0.008708251,0,0.076204608,0.026911715,1,0.083538711,0.02786484,0.037393898,0.049218911,0.034187989,4
2110,0.008712123,0,0.076180876,0.026907114,1,0.083511425,0.027852666,0.037395417,0.049028912,0.033966646,4
2120,0.008712489,0,0.076183962,0.026908185,1,0.083514815,0.027907125,0.037382108,0.049032776,0.033967905,4
2152,0.008714426,0,0.076221876,0.02692298,1,0.083592825,0.027865182,0.03745193,0.04905413,0.034427632,4
2178,0.008727988,0,0.076344971,0.026965398,1,0.083692616,0.027910081,0.037462374,0.0491471,0.036192121,4
2188,0.008712255,0,0.07624968,0.026923195,1,0.083581616,0.027978861,0.037438812,0.049076207,0.034783155,4
2199,0.008712111,0,0.076180631,0.026907028,1,0.08351121,0.027852567,0.03738041,0.049028757,0.033978023,4
2212,0.008711652,0,0.076181823,0.026907037,1,0.0835126,0.027852578,0.03738121,0.049029744,0.034000101,4
2224,0.008711958,0,0.076179719,0.026906679,1,0.083510165,0.0278522,0.037380076,0.049028162,0.033966087,4
2231,0.008710436,0,0.076178911,0.02690534,1,0.083509421,0.027850875,0.037378822,0.049027049,0.033972242,4
2232,0.008806968,0,0.076469879,0.027071396,1,0.083970201,0.028572062,0.037522039,0.049336922,0.036874779,4
2242,0.008535545,0,0.076180756,0.026779734,1,0.083530114,0.027726341,0.037302306,0.048958385,0.036055369,4
2243,0.008693839,0,0.076164248,0.026889265,1,0.083494981,0.027834852,0.037362894,0.049011652,0.033951481,4
2262,0.008712024,0,0.076181064,0.026907081,1,0.083511652,0.027852618,0.037380503,0.049028988,0.033985766,4
2296,0.008712004,0,0.076179739,0.026906716,1,0.083510193,0.027852234,0.037379906,0.04902818,0.033966203,4
2297,0.008711713,0,0.076179685,0.026906485,1,0.083510145,0.027852011,0.037380844,0.049028031,0.033967587,4
2302,0.00871201,0,0.076180012,0.026906796,1,0.083510488,0.027852317,0.037383549,0.049028343,0.033966655,4
2314,0.008712025,0,0.076179784,0.026906744,1,0.083510229,0.027852263,0.037379933,0.049028213,0.03396665,4
2316,0.008712004,0,0.076179733,0.026906719,1,0.083510184,0.02785223,0.037379908,0.049028187,0.033966069,4
2323,0.008712068,0,0.076180355,0.026906918,1,0.08351086,0.027852458,0.037380324,0.049028572,0.033974576,4
2341,0.00759724,0,0.076188639,0.026095577,1,0.083642861,0.027056467,0.036858518,0.048585287,0.047288413,4
2348,0.008717129,0,0.076224418,0.026922492,1,0.083559253,0.027875194,0.037402519,0.049064092,0.03455805,4
2351,0.00870255,0,0.076173466,0.026898125,1,0.083504255,0.027843691,0.037371856,0.049020635,0.033985125,4
2354,0.008712003,0,0.076179802,0.026906726,1,0.083510249,0.027852463,0.037380113,0.049028221,0.033966662,4
2372,0.008712047,0,0.076180523,0.026906963,1,0.083511224,0.027852493,0.037380999,0.049037136,0.03396791,4
2374,0.008711933,0,0.076179675,0.026906653,1,0.083510114,0.027852169,0.037379847,0.049028115,0.033965915,4
2384,0.008715558,0,0.076212635,0.026918225,1,0.083554634,0.027864575,0.037397143,0.04904955,0.034404659,4
2424,0.008721383,0,0.076261743,0.026935671,1,0.083600071,0.027882221,0.037437335,0.049080949,0.035062,4
2430,0.008712019,0,0.07618011,0.026906824,1,0.08351058,0.02785235,0.03738437,0.049028404,0.033967073,4
2441,0.008711982,0,0.07617975,0.026906703,1,0.083510182,0.027852221,0.037380113,0.049028233,0.033965966,4
2444,0.008712032,0,0.076180329,0.026906897,1,0.083510835,0.027852425,0.037384849,0.049028727,0.03396965,4
2485,0.008296528,0,0.075823906,0.026507319,1,0.083160875,0.027453674,0.036991253,0.04864853,0.033608929,4
2486,0.008713061,0,0.076189028,0.026909999,1,0.083520365,0.027855628,0.037384565,0.049034164,0.034092202,4
2489,0.008768001,0,0.076698734,0.027104352,1,0.084080855,0.028039582,0.038829352,0.049385051,0.039811172,4
2490,0.008712209,0,0.076181852,0.026907423,1,0.083512505,0.027852986,0.037384447,0.049029538,0.033991721,4
2499,0.008894114,0,0.077782137,0.027477457,1,0.085264583,0.028436585,0.038179557,0.050061404,0.05566398,4
2549,0.008711798,0,0.076180229,0.026906737,1,0.083511957,0.027852338,0.037382165,0.049028446,0.033972258,4
2558,0.008711941,0,0.076179886,0.026906703,1,0.083510352,0.027852235,0.037381488,0.049028538,0.033967214,4
2586,0.008718572,0,0.076273777,0.02693998,1,0.083645976,0.027883623,0.037997799,0.049113001,0.034656651,4
2601,0.008712003,0,0.076182939,0.02690705,1,0.083513925,0.027860517,0.037386256,0.049030057,0.03400811,4
2605,0.008711885,0,0.076179638,0.026906603,1,0.083510078,0.027852131,0.037379808,0.049028069,0.033966016,4
2610,0.008712075,0,0.07618074,0.026907038,1,0.083511278,0.027852576,0.037380391,0.049028817,0.033980105,4
2616,0.008724853,0,0.076292927,0.026946633,1,0.083638988,0.027893568,0.037443131,0.049101469,0.035490607,4
2618,0.00871198,0,0.076179812,0.026906718,1,0.083510271,0.027852241,0.037379957,0.049028234,0.033967443,4
2632,0.008641478,0,0.076123828,0.026840134,1,0.083455862,0.027785855,0.037315625,0.048966397,0.033972837,4
2634,0.00871203,0,0.076179816,0.026906746,1,0.083510263,0.02785227,0.037379986,0.049028237,0.033967033,4
2644,0.008798102,0,0.139463808,0.042947182,1,0.153157153,0.045133488,0.071651263,0.941051499,0.059242379,4
2656,0.008792068,0,0.076879949,0.027154041,1,0.084279923,0.02810824,0.03772774,0.049478838,0.043463574,4
2675,0.008714895,0,0.076206777,0.026916117,1,0.083539838,0.027861987,0.037406464,0.049045494,0.034322063,4
2680,0.008716499,0,0.076242228,0.026921318,1,0.083555915,0.027867244,0.037471948,0.049054912,0.034442678,4
2705,0.008711867,0,0.07618003,0.026906687,1,0.083510519,0.027852208,0.037384321,0.049028348,0.033967818,4
2718,0.008713055,0,0.076192128,0.026910818,1,0.083523812,0.027856507,0.03755323,0.049036025,0.033971337,4
2732,0.008707404,0,0.076176315,0.026902423,1,0.083506886,0.027847977,0.037378597,0.049024295,0.033967055,4
2739,0.008715686,0,0.076212274,0.02691835,1,0.083548633,0.027864108,0.037397248,0.049049231,0.034403512,4
2763,0.008712277,0,0.076183068,0.026907822,1,0.0835299,0.02785339,0.037381787,0.049030482,0.033996157,4
2771,0.008712439,0,0.07618374,0.026908136,1,0.083515489,0.027853676,0.03738215,0.049030814,0.034019418,4
2781,0.005605935,0,0.073764643,0.023986872,1,0.081198567,0.024943009,0.036604789,0.047821452,0.03141784,4
2787,0.008711958,0,0.076179767,0.026906697,1,0.083510255,0.027852217,0.037379921,0.049028179,0.033966914,4
2796,0.008745705,0,0.076474284,0.02701075,1,0.083833072,0.027960107,0.037524434,0.049217762,0.037963521,4
2812,0.008712014,0,0.076179879,0.026906749,1,0.083510334,0.027852279,0.037380011,0.049028269,0.033968131,4
2820,0.008711959,0,0.076182414,0.026907402,1,0.083513568,0.027852957,0.037381333,0.049029781,0.034005877,4
2827,0.008713961,0,0.076196882,0.026912775,1,0.083530459,0.027858494,0.037388566,0.049039363,0.034196974,4
2857,0.008714817,0,0.076211602,0.02691739,1,0.083554704,0.027863296,0.037570838,0.049115314,0.0341556,4
2877,0.008712069,0,0.076180604,0.02690699,1,0.083511301,0.027852532,0.037380342,0.049028727,0.033978077,4
2899,0.008741501,0,0.076439969,0.027006075,1,0.083798357,0.027947485,0.037508519,0.049195838,0.037489038,4
2910,0.007099947,0,0.077375231,0.026173766,1,0.085130332,0.02704057,0.039988354,0.049103935,0.067791455,4
2911,0.0087118,0,0.076179927,0.026906621,1,0.083510415,0.027852131,0.037381384,0.049029836,0.033968117,4
2915,0.00870894,0,0.076177948,0.026903994,1,0.083508517,0.027849543,0.03738181,0.049025893,0.0339713,4
2935,0.008712007,0,0.076179816,0.026906729,1,0.083510274,0.027852249,0.037379931,0.049028237,0.033967341,4
2937,0.00871201,0,0.076179758,0.026906726,1,0.083510202,0.027852241,0.037379926,0.049028194,0.033966355,4
2943,0.008805368,0,0.076996045,0.027195026,1,0.084405031,0.028150681,0.037780907,0.049553547,0.045045093,4
2946,0.00871088,0,0.076221818,0.02692155,1,0.083594638,0.02786364,0.037433798,0.04905448,0.034527853,4
2948,0.008711186,0,0.076182502,0.026906855,1,0.083513336,0.027852428,0.037381483,0.049029516,0.034016367,4
2958,0.008712212,0,0.076181681,0.0269074,1,0.083513605,0.027853042,0.037380877,0.049029479,0.033991111,4
2963,0.008711475,0,0.076179391,0.026906233,1,0.083509854,0.027851745,0.037381186,0.049027775,0.033965586,4
2969,0.008724053,0,0.07628603,0.026944181,1,0.083626726,0.027891012,0.037432085,0.049096643,0.035409828,4
2974,0.008712036,0,0.076180229,0.026906863,1,0.083510715,0.027852407,0.037380129,0.049028491,0.033973053,4
2981,0.008712061,0,0.076180366,0.026906935,1,0.083510922,0.027852457,0.037387592,0.049028588,0.03396725,4
2990,0.012233574,0,0.107232768,0.037895896,1,0.117587383,0.039184357,0.060219363,0.06912294,0.447977934,4
2991,0.008700141,0,0.076309405,0.026941694,1,0.08365782,0.027880542,0.037536511,0.049102876,0.035923098,4
2995,0.008712368,0,0.076183037,0.026907872,1,0.083513794,0.02785346,0.037398192,0.049030308,0.033994279,4
26,0.008298947,0,0.07256321,0.025778962,0.030009567,1,0.026529995,0.035605337,0.048481169,0.032485497,5
29,0.008285171,0,0.072447335,0.025598664,0.029971243,1,0.026489271,0.035548482,0.046630167,0.032738523,5
52,0.008281346,0,0.072414019,0.025576704,0.029947892,1,0.026475442,0.035532132,0.046606492,0.032287419,5
57,0.008305322,0,0.072661338,0.025712237,0.030049265,1,0.026576721,0.035650945,0.049752929,0.032809772,5
65,0.008413213,0,0.072553535,0.025647163,0.030002279,1,0.027269243,0.035592565,0.046976695,0.032872655,5
82,0.008512483,0,0.085176338,1,0.034391791,0.199162896,0.032227852,0.041178955,0.073453623,0.037178696,5
93,0.008281335,0,0.072413854,0.025576595,0.029947819,1,0.026475412,0.035532059,0.046604679,0.032286897,5
97,0.008281371,0,0.072414139,0.025577454,0.029947936,1,0.026475633,0.035532197,0.046604731,0.032290034,5
100,0.00828135,0,0.072413885,0.025576623,0.029947835,1,0.026475403,0.035532073,0.04660471,0.032287122,5
104,0.008306822,0,0.072450293,0.025648452,0.03002108,1,0.026716501,0.035549649,0.046722718,0.032316794,5
105,0.008281985,0,0.072419366,0.025599689,0.029950093,1,0.026477404,0.035534773,0.046608078,0.032344157,5
110,0.008289024,0,0.072460285,0.025592983,0.029968178,1,0.02657053,0.035554945,0.046673442,0.032827749,5
111,0.008283177,0,0.07242989,0.025700554,0.029954461,1,0.026481258,0.035539927,0.046614877,0.032397109,5
140,0.00828153,0,0.072415546,0.025589676,0.02994851,1,0.026478201,0.035532882,0.046606236,0.032295698,5
150,0.008282142,0,0.072420986,0.025658998,0.029950754,1,0.026477993,0.03553555,0.046622513,0.032295381,5
157,0.00829499,0,0.072530784,0.025618345,0.02999617,1,0.026519793,0.035589425,0.048290827,0.032340324,5
161,0.008281328,0,0.072413855,0.025576612,0.029947828,1,0.026475377,0.035532058,0.046604521,0.032286944,5
175,0.008281357,0,0.072413872,0.025576627,0.029947828,1,0.026475401,0.035532069,0.046604563,0.032286922,5
183,0.008281348,0,0.072413921,0.025576636,0.029947851,1,0.026476029,0.035532096,0.046604775,0.032286999,5
192,0.008320789,0,0.072467503,0.026268197,0.029970005,1,0.026494995,0.035558384,0.046653968,0.032330418,5
194,0.008281325,0,0.072413849,0.025576598,0.029947816,1,0.026475376,0.035532056,0.046604559,0.032286902,5
203,0.008281757,0,0.072417442,0.02558254,0.029949308,1,0.026476694,0.035533824,0.046607463,0.032332618,5
209,0.008276082,0,0.072418657,0.025574782,0.029945888,1,0.02647597,0.03553104,0.046745208,0.032286415,5
220,0.008281675,0,0.072416845,0.025577651,0.029949047,1,0.026517789,0.035533532,0.046606466,0.032288349,5
221,0.008281484,0,0.07241518,0.025578555,0.029948363,1,0.026475888,0.035532705,0.04662139,0.032288286,5
222,0.012577037,0,0.109885067,0.038816651,0.04544463,1,0.04017638,0.053918695,0.571114381,0.06604201,5
224,0.008286185,0,0.072455996,0.026014078,0.029965408,1,0.026490794,0.03555275,0.046633521,0.032462922,5
242,0.008281466,0,0.072414997,0.025577278,0.029948277,1,0.026475797,0.03553261,0.046605988,0.032302249,5
274,0.008281345,0,0.07241386,0.025576614,0.029947816,1,0.02647538,0.035532066,0.046604523,0.032286904,5
291,0.008292508,0,0.072511532,0.026721951,0.029988205,1,0.026511096,0.035579979,0.04685367,0.032382087,5
304,0.008318311,0,0.072732889,0.025715486,0.030080216,1,0.029194237,0.03568856,0.048583717,0.032430914,5
337,0.008281412,0,0.072414478,0.025576856,0.02994808,1,0.026476501,0.035532364,0.046604925,0.032294882,5
342,0.008747964,0,0.076501139,0.027027756,0.031640619,1,0.027969375,0.037539566,0.105617912,0.034165905,5
359,0.008281852,0,0.072418415,0.025611765,0.029949683,1,0.026477054,0.035534296,0.046607939,0.03231789,5
387,0.008281376,0,0.072414158,0.02557691,0.029947943,1,0.026475499,0.035532204,0.046608806,0.032287113,5
391,0.008284362,0,0.072440254,0.025586062,0.029958735,1,0.026768775,0.035545009,0.046701907,0.032298918,5
399,0.008281367,0,0.072414066,0.025576807,0.029947891,1,0.026475466,0.035532164,0.046607278,0.032287124,5
436,0.005452486,0,0.076802381,1,0.029638993,0.128198287,0.025756583,0.035769722,0.048097509,0.033503997,5
439,0.013440345,0,0.117513859,1,0.048603582,0.661980242,0.0429631,0.057662875,0.075639943,0.054708131,5
443,0.008316122,0,0.072717946,0.029319711,0.030073593,1,0.026586562,0.035681484,0.046861076,0.03292504,5
445,0.008282579,0,0.072424676,0.02558051,0.029952299,1,0.026479341,0.035537368,0.046760488,0.032292011,5
446,0.008281346,0,0.072414038,0.025576677,0.02994787,1,0.026475443,0.035532149,0.046606755,0.032287451,5
449,0.008289649,0,0.072486551,0.025602292,0.029977889,1,0.027497174,0.035567723,0.046656043,0.032323311,5
463,0.00828133,0,0.07241385,0.025576591,0.029947808,1,0.026475384,0.035532058,0.046604509,0.032286893,5
470,0.008281352,0,0.072414001,0.025576665,0.029947873,1,0.026475425,0.035532127,0.046606726,0.032286966,5
487,0.008281735,0,0.072417284,0.025578971,0.029951417,1,0.026503081,0.035533747,0.046606739,0.032306003,5
495,0.008281373,0,0.072414202,0.025577472,0.029947957,1,0.026475505,0.035532228,0.04660779,0.032288043,5
506,0.009066533,0,0.079279755,0.028094159,0.032797769,1,0.028985647,0.038901193,0.051122792,0.129960204,5
514,0.008282202,0,0.072421178,0.025595123,0.02995116,1,0.026478079,0.035535649,0.046609257,0.032375042,5
515,0.008281354,0,0.072413927,0.0255768,0.029947846,1,0.026475454,0.035532099,0.04660531,0.032286958,5
519,0.008284048,0,0.072437665,0.025704466,0.029957869,1,0.02648408,0.035543725,0.046818096,0.032308568,5
525,0.008282676,0,0.072425702,0.025582094,0.029952713,1,0.026479699,0.035537868,0.046770247,0.032296522,5
547,0.008281349,0,0.072413911,0.025576618,0.029947848,1,0.026475432,0.035532094,0.046605293,0.03228693,5
588,0.008281357,0,0.072413897,0.02557662,0.029947833,1,0.026475412,0.035532085,0.046604543,0.032287422,5
596,0.008281332,0,0.072413867,0.025576599,0.029947816,1,0.026475653,0.03553206,0.04660457,0.032286907,5
602,0.008281351,0,0.072416003,0.025580547,0.029948533,1,0.026475985,0.035532971,0.046632416,0.032290752,5
625,0.008287262,0,0.072465656,0.025595037,0.029969239,1,0.026494311,0.035557483,0.046691621,0.032971456,5
632,0.008281342,0,0.072413862,0.025576603,0.029947825,1,0.026475395,0.035532069,0.04660452,0.03228691,5
635,0.00932152,0,0.081494475,0.067887866,0.033716985,1,0.029809342,0.039989991,0.053669107,0.121378556,5
637,0.008281376,0,0.072414155,0.025576728,0.02994794,1,0.026479188,0.035532203,0.046604735,0.03228746,5
661,0.008281343,0,0.072413903,0.025576623,0.029947819,1,0.02647541,0.035532092,0.046604682,0.032287463,5
670,0.008281328,0,0.072413856,0.025576604,0.029947814,1,0.026475383,0.035532058,0.046604523,0.032287036,5
671,0.008281817,0,0.072417956,0.025580705,0.029949512,1,0.026476881,0.035534078,0.04663697,0.032312831,5
674,0.008300832,0,0.072584298,0.027988945,0.030018295,1,0.026537698,0.035615693,0.046715033,0.032363642,5
681,0.008326181,0,0.072802464,0.025714895,0.030108546,1,0.028025106,0.035722734,0.050739435,0.032532796,5
701,0.008281348,0,0.072413906,0.02557676,0.029947845,1,0.026475407,0.035532081,0.046605058,0.032287077,5
709,0.008281332,0,0.072413854,0.025576591,0.029947832,1,0.026475378,0.035532052,0.046604512,0.032286991,5
711,0.008281491,0,0.072415169,0.025577121,0.029948365,1,0.026476605,0.035532704,0.046617935,0.032292194,5
720,0.008288861,0,0.072454683,0.025593825,0.029964803,1,0.026490351,0.035646965,0.046648831,0.032750157,5
744,0.008281431,0,0.072414701,0.025579076,0.029948172,1,0.026475691,0.035532463,0.046605563,0.032296301,5
752,0.008281361,0,0.072413996,0.025576664,0.029947868,1,0.026475432,0.035532121,0.046604626,0.032288873,5
765,0.013507436,0,0.11655017,0.048118584,0.048203897,1,0.275006724,0.057188188,0.442015774,0.054910216,5
767,0.008281368,0,0.072414195,0.02557686,0.029947964,1,0.026475515,0.035532228,0.046604937,0.032291366,5
780,0.008281774,0,0.072417599,0.025578069,0.029949368,1,0.026527503,0.035533902,0.046607686,0.032288573,5
788,0.008281373,0,0.072414255,0.025576758,0.029947958,1,0.026475529,0.035532246,0.046605749,0.032291667,5
796,0.008281426,0,0.072414516,0.025577435,0.029948086,1,0.026475649,0.035532385,0.046607024,0.03229369,5
801,0.010369997,0,0.090637964,0.032098405,0.037594553,1,0.033147329,0.044474303,0.059943982,0.290259252,5
814,0.008281351,0,0.07241404,0.025576663,0.02994789,1,0.026475455,0.03553214,0.046607204,0.032286978,5
822,0.009877354,0,0.086369829,0.030589441,0.035720437,1,0.031577849,0.042379983,0.055588009,0.231148568,5
823,0.008281649,0,0.072416681,0.025583536,0.02994901,1,0.026476419,0.035533436,0.046606454,0.032321082,5
827,0.008281342,0,0.072413889,0.025576614,0.02994783,1,0.026475423,0.035532086,0.046604675,0.032287206,5
865,0.008290888,0,0.072497397,0.026049187,0.029984143,1,0.026505937,0.035573045,0.046671468,0.033019801,5
879,0.008281492,0,0.072415319,0.025577147,0.029948421,1,0.026476464,0.035532776,0.046625109,0.032287569,5
899,0.008284466,0,0.072441295,0.025586327,0.029969142,1,0.026490134,0.035545519,0.046630539,0.032655052,5
931,0.008282139,0,0.072420809,0.025579122,0.029950693,1,0.02647793,0.03553548,0.046703217,0.032291651,5
940,0.008289715,0,0.072487114,0.025603082,0.02997813,1,0.026502172,0.035568012,0.046651695,0.033330551,5
946,0.008291477,0,0.072502317,0.025700669,0.029985203,1,0.026694903,0.035575468,0.046665878,0.033262638,5
958,0.008282445,0,0.072423326,0.025588059,0.029951869,1,0.026514523,0.035536686,0.046654824,0.032333978,5
970,0.008281958,0,0.072419366,0.025578532,0.029950098,1,0.026477643,0.035534765,0.046683981,0.032289378,5
971,0.008281943,0,0.072419154,0.025579255,0.029949995,1,0.026477326,0.035534658,0.046607961,0.032361617,5
976,0.008281686,0,0.072416964,0.025593294,0.029949101,1,0.026476515,0.035533592,0.046632238,0.032289987,5
990,0.008284596,0,0.072443781,0.025587699,0.03035884,1,0.026486218,0.03555254,0.046627978,0.032305885,5
994,0.008281408,0,0.072414395,0.025576917,0.029948036,1,0.026475979,0.035532324,0.046611582,0.032287329,5
